StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
64221,89153,166464,6801,,11    Sgr,,18.19536888,-23.70116777,74.9063670411985,4.96,0.58740632850297,K0III,1.055
64222,89154,166869,,,,,18.19539946,+22.60827943,315.457413249211,8.08,0.585296311088759,A0,0.053
64223,89155,335745,,,,,18.19581655,+27.38742139,507.61421319797,8.40,-0.127668869192034,K0,1.080
64224,89156,166988,6814,,,,18.19586433,+33.44702748,234.192037470726,5.98,-0.86786062487488,A3V,0.045
64225,89157,166914,,,,,18.19601362,+25.37813554,161.812297734628,8.85,2.80494237544408,F8IV-V,0.600
64226,89159,167043,,,,,18.19633774,+37.88739639,128.205128205128,8.36,2.8204730134524,G0,0.578
64227,89160,166246,,,,,18.19638665,-43.08201297,191.204588910134,7.57,1.16250844433637,B9IV/V,-0.038
64228,89161,166606,,,,,18.19640268,-09.54679412,671.140939597315,8.37,-0.76406865793863,A0,0.711
64229,89162,165357,,,,,18.19644031,-70.31853696,72.202166064982,8.89,4.59724886700234,G3V,0.659
64230,89164,166540,,,,,18.19655593,-16.89393114,398.406374501992,8.14,0.138368607405191,B1Ib,0.162
64231,89167,166199,,,,,18.19677689,-46.04834382,429.184549356223,8.66,0.496779605130097,B9IV,-0.007
64232,89168,165882,,,,,18.19717046,-58.98582975,168.918918918919,7.80,1.6616085336146,G3IV/V,0.741
64233,89169,167779,,,,,18.19719908,+66.13566978,240.963855421687,7.43,0.520240483560464,K0,0.947
64234,89170,166566,,,,,18.19747494,-15.67985588,1234.56790123457,7.95,-2.50757490560675,B1III:ne...,0.258
64235,89171,165987,,,,,18.19756576,-56.40091961,139.082058414465,7.14,1.42364445191441,A2/A3V,0.093
64236,89172,167006,6815,,104    Her,,18.19837968,+31.40528840,184.50184501845,4.96,-1.37000356730807,M3III,1.643
64237,89173,165937,,,,,18.19870963,-58.19043615,267.379679144385,7.97,0.834358011002402,G8/K0III,1.157
64238,89174,166662,,,,,18.19875015,-05.62399909,151.285930408472,7.22,1.3210072974282,A2,0.318
64239,89175,167348,,,,,18.19876768,+52.31632129,214.132762312634,7.48,0.826584402830561,K2,0.977
64240,89176,166425,,,,,18.19906487,-32.65167113,341.296928327645,8.23,0.564338101770549,B6III,-0.050
64241,89177,166546,,,,,18.19919403,-20.42337143,20000,7.23,-7.77,B1Ib,0.010
64242,89178,166469,6802,,,,18.19948629,-28.90151763,132.62599469496,6.51,0.896856729348872,B9IVspe...,-0.016
64243,89179,166140,,,,,18.2000965,-51.65345288,301.204819277108,8.09,0.695690418520182,B8II/III,-0.079
64244,89181,166664,,,,,18.20038304,-08.73091738,154.083204930663,7.26,1.32122348400185,A5,0.441
64245,89183,166026,,,,,18.20081016,-56.42832955,133.511348464619,7.56,1.93240908849733,A1V,0.099
64246,89184,165904,,,,,18.20117421,-60.03247828,196.463654223969,8.77,2.30358891168379,A5,0.376
64247,89185,,,,,,18.20135878,+29.71611257,505.050505050505,8.37,-0.146674048692343,K0,0.932
64248,89186,167260,,,,,18.20143326,+46.73664612,102.669404517454,8.48,3.42279478439308,G5,0.559
64249,89188,168497,,,,,18.20169983,+74.33402854,264.550264550265,7.89,0.777458999186127,K5,1.263
64250,89189,166450,,,,,18.20174528,-34.06868671,704.225352112676,7.24,-1.99855827808472,B4III,-0.071
64251,89190,167007,,,,,18.20187862,+27.64330029,255.102040816327,7.69,0.656430335102288,A2,0.209
64252,89191,165905,,,,,18.20194027,-60.14049917,289.017341040462,8.70,1.39538049396388,B9IV/V,0.107
64253,89195,166844,,,,,18.20286524,+08.22716847,190.114068441065,7.18,0.784928720768695,K0,1.312
64254,89196,166957,,,,,18.203034,+19.09371187,217.864923747277,8.10,1.40906342768631,A0,-0.035
64255,89197,166896,,,,,18.20305913,+13.79052858,485.436893203883,8.48,0.0493361018457694,A0,-0.005
64256,89198,167063,,,,,18.20307389,+33.29172460,500,6.94,-1.55485002168009,K5,1.578
64257,89199,166484,,,,,18.20373317,-32.28158023,387.596899224806,8.49,0.548098529816152,K1III+...,0.800
64258,89200,165776,,,,,18.20375883,-63.98681648,322.58064516129,7.48,-0.063191530828635,K2/K3III,1.362
64259,89201,166402,,,,,18.20390691,-38.18486037,123.915737298637,7.71,2.24436767361035,F0III/IV,0.358
68049,94189,178952,,,,,19.17582879,+03.45298605,373.134328358209,8.38,0.520673970143946,K5,1.810
68050,94190,178953,,,,,19.1758641,+00.68963778,188.679245283019,8.59,2.21137934800394,F5,0.519
68051,94191,176464,,,,,19.17594301,-78.05890962,89.7666068222621,8.83,4.06442595418855,F8V,0.543
68052,94192,179395,,,,,19.17609947,+42.02218618,202.839756592292,7.10,0.564234596386149,B9,0.041
68053,94193,178918,,,,,19.17630663,-00.69570395,213.675213675214,7.81,1.16122926537062,K5,1.364
68054,94194,234826,,,,,19.17683598,+54.47640926,180.831826401447,8.67,2.38362565652349,F8,0.431
68055,94195,,,,,,19.17688567,+28.34789061,131.061598951507,8.72,3.1326226897744,F6V,0.470
68056,94198,177999,,,,,19.17726738,-60.04575471,241.545893719807,7.41,0.495001705604495,B9II/III,-0.060
68057,94200,178084,,,,,19.17774944,-58.08883261,159.744408945687,8.60,2.58287166605215,G2V,0.625
68058,94201,177302,,,,,19.17817679,-72.16391835,266.666666666667,8.57,1.4401563386386,A1V,0.092
68059,94202,178673,,,,,19.17830279,-29.81345143,72.992700729927,8.01,3.69360283578203,G0V,0.586
68060,94204,179185,,,,,19.17838963,+23.85161151,162.074554294976,7.85,1.80142582016621,F0,0.305
68061,94205,,,,,,19.17893464,+31.08811208,602.409638554217,7.95,-0.949459559799725,K5,1.587
68062,94206,176892,,,,,19.17902833,-75.67510281,552.486187845304,8.53,-0.181607125654077,K0III,1.119
68063,94208,176794,,,,,19.17910578,-76.40436836,102.249488752556,6.94,1.89169427393801,K0III/IV,1.001
68064,94207,179167,,,,,19.1791165,+21.18908344,380.228136882129,8.13,0.229778742448792,A0,0.039
68065,94209,178152,,,,,19.17924261,-56.76863662,190.114068441065,7.60,1.2049287207687,K1III,1.212
68066,94210,179280,,,,,19.1793263,+31.63499948,98.7166831194472,7.17,2.1980472268014,F0,0.344
68067,94211,179396,,,,,19.17966774,+38.90549686,392.156862745098,8.28,0.312700902169777,K2,1.078
68068,94212,179281,,,,,19.17968536,+31.32161016,492.610837438424,7.84,-0.622519810433936,B9,-0.046
68069,94213,343978,,,,,19.17994897,+21.27290405,214.132762312634,8.67,2.01658440283056,F0,0.330
68070,94214,178558,,,,,19.1799604,-38.90939528,60.938452163315,7.61,3.68554290526547,F5V,0.470
68071,94215,179018,,,,,19.18005256,+03.53086894,621.11801242236,8.06,-0.90587061984075,B9,0.160
68072,94216,179186,,,,,19.18008527,+19.74697368,178.25311942959,8.28,2.02481430628081,F5,0.419
68073,94217,178652,,,,,19.18016365,-32.39194576,362.31884057971,8.92,1.12454541032609,G6III,0.979
68074,94218,179617,,,,,19.18033705,+50.72012770,286.532951289398,8.63,1.3441271347959,A2,0.020
68075,94219,177853,,,,,19.18038445,-64.99079497,190.839694656489,7.95,1.54665643491863,A4III/IV,0.222
68076,94220,179100,,,,,19.18048042,+10.34581940,526.315789473684,7.09,-1.51623199523585,K0,1.311
68077,94221,179421,,,,,19.1807224,+39.17160188,229.357798165138,8.15,1.34743244634293,K5,1.230
68078,94222,178881,,,,,19.18077134,-12.14315226,444.444444444444,7.94,-0.299087409443186,B9V,0.199
68079,94224,178882,,,,,19.18098643,-15.07781628,255.754475703325,7.35,0.310883786979334,M4III,1.482
68080,94225,178445,,Gl 747.3,,,19.18119926,-47.15707728,20.0642054574639,9.36,7.84789016825557,K7V,1.318
68081,94228,177643,,,,,19.18171876,-68.39979961,598.802395209581,8.45,-0.436417644262082,M2III,1.625
68082,94229,179368,,,,,19.18212383,+33.32612861,662.251655629139,7.53,-1.57511526353415,K0,1.133
68083,94230,179123,,,,,19.18248898,+08.12159716,87.9507475813544,7.44,2.71880232343867,A5...,0.353
68084,94231,178425,,,,,19.1825281,-48.77885719,495.049504950495,8.99,0.516756847233118,G8III+...,0.871
68085,94232,179459,,,,,19.18254627,+39.87344235,507.61421319797,7.93,-0.597668869192034,K5,1.586
68086,94234,179506,,,,,19.18271106,+41.77595484,390.625,7.91,-0.0488001734407515,B8,-0.040
68087,94235,178085,,,,,19.18273252,-60.27195805,57.1755288736421,8.31,4.52394904739338,G0V,0.622
68088,94236,178954,,,,,19.18284679,-06.62180763,111.111111111111,6.84,1.61121254719663,A0,0.127
68089,94238,178812,,,,,19.18328369,-24.18485869,235.294117647059,7.38,0.521944650251558,K0III,1.039
68090,94239,179705,,,,,19.18352773,+51.36226660,169.491525423729,8.37,2.22426005821072,F8,0.470
68091,94240,177590,,,,,19.18358324,-69.21813872,284.090909090909,8.88,1.61271331739066,G8/K0III,0.947
68092,94241,179002,,,,,19.18368416,-07.42742450,181.488203266788,6.74,0.445757994258925,G0,0.810
68093,94242,179151,,,,,19.18379722,+09.19706145,314.465408805031,8.91,1.42213559992217,A0,0.183
68094,94243,178628,7268,,,,19.18386289,-39.00468219,806.451612903226,6.34,-3.19289157418882,B7II/III,0.006
68095,94244,178787,,,,,19.18388366,-25.81352439,47.9846449136276,9.16,5.75448857313743,K0,0.866
68096,94245,177542,,,,,19.18392597,-70.08117119,131.406044678055,8.38,2.78692328385287,F0/F2IV/V,0.384
68097,94246,179338,,,,,19.18429477,+28.46940654,116.550116550117,8.07,2.73743643924353,F,0.430
68098,94247,179104,,,,,19.18482638,+05.17983485,425.531914893617,7.12,-1.02466068864132,K0,1.674
68099,94248,178924,,,,,19.18488589,-15.92033346,239.234449760766,7.56,0.665881408875177,K1III,1.285
68100,94249,177927,,,,,19.1848905,-64.29096704,87.7963125548727,8.04,3.3226186203955,F6V,0.491
68101,94250,179124,,,,,19.18511927,+05.27465807,438.59649122807,7.08,-1.13032576499773,B9,0.060
68102,94252,179484,,,,,19.1855743,+38.78035706,48.7329434697856,7.57,4.13088678219889,G7V,0.760
68103,94253,179048,,,,,19.18563815,-04.12937163,446.428571428571,8.44,0.191240091670815,B9,0.344
68104,94254,169665,,,,,19.18599127,-87.18668990,520.833333333333,8.63,0.0465061435177496,M0/M1III:,1.701
68105,94255,176298,,,,,19.18607692,-79.49012639,172.413793103448,8.10,1.91713996781469,K0III,0.979
68106,94256,179079,,,,,19.1860853,-02.63816763,63.6942675159236,7.95,3.92949826204617,G5,0.744
68107,94258,179309,,,,,19.18623959,+23.47993383,432.900432900433,7.02,-1.16194010053928,B9,0.097
68108,94260,179218,,,,,19.18645855,+15.78772717,243.90243902439,7.40,0.463919283598679,B9,0.094
72422,99912,192789,,,,,20.27160767,+10.79104515,75.8725341426404,8.54,4.13957705128996,F8,0.566
72423,99913,192836,7746,,18    Sge,,20.27216186,+21.59876279,91.324200913242,6.11,1.30707059588069,K1III,1.039
72424,99914,192837,,,,,20.27221052,+20.55048389,574.712643678161,8.27,-0.527253758587001,A0,-0.075
72425,99915,192850,,,,,20.27241823,+22.28723908,172.413793103448,6.83,0.647139967814686,K2,1.216
72457,99956,192791,,,,,20.28062899,-03.49142892,60.5693519079346,6.93,3.01873536631397,F5,0.526
72458,99957,192509,,,,,20.28066313,-40.90545896,52.9100529100529,7.03,3.41230902086622,F3V,0.441
72459,99958,192915,,,,,20.28077525,+17.82921772,253.807106598985,8.36,1.33748110912787,K2,1.201
72460,99960,193115,,,,,20.28104922,+43.68331306,325.732899022801,7.95,0.385691877385934,A0,0.215
72461,99961,192969,,,,,20.28108281,+27.05466869,176.36684303351,7.80,1.56791529446453,A0,0.140
72462,99962,192770,,,,,20.28142705,-06.83758564,641.025641025641,8.39,-0.644377008227691,K2,1.530
72463,99964,339916,,,,,20.28183069,+26.38427477,317.460317460317,8.82,1.311552768948,K5,1.086
72464,99966,192614,,,,,20.28186734,-32.60751054,46.6200466200466,7.51,4.16713648260372,G5V,0.689
72465,99965,193216,,,,,20.28187233,+50.27927108,30.9310238168883,8.15,5.69802852305778,G5,0.747
72466,99967,193010,,,,,20.28194185,+31.50524135,215.05376344086,6.92,0.25726476444977,A0,-0.001
72541,100054,192945,,,,,20.29907647,-08.06605336,215.51724137931,7.28,0.612589902774405,K0,1.075
72542,100055,239373,,,,,20.29916076,+56.21633126,101.626016260163,8.97,3.93497549215671,G0,0.567
72543,100056,193097,,,,,20.29924323,+16.00934144,598.802395209581,8.25,-0.636417644262082,K5,1.610
72544,100057,192571,,,,,20.29971978,-52.74047168,154.798761609907,8.47,2.52116258997542,G0V,0.626
72545,100058,193238,,,,,20.2999751,+33.19140984,442.477876106195,7.57,-0.659457804262996,B9,-0.020
72546,100059,193699,,,,,20.3000908,+64.10173993,286.532951289398,8.05,0.7641271347959,G5,0.935
72547,100060,192922,,,,,20.30016238,-18.26391063,163.66612111293,7.68,1.61020605121277,A2V,0.099
72548,100062,192879,7748,,4    Cap,,20.30038201,-21.80990013,104.712041884817,5.86,0.760016857918733,G8III,1.002
72549,100063,192137,,,,,20.30087328,-68.48949982,70.0770847932726,8.69,4.46211986557323,F6/F7V,0.522
72550,100064,192947,7754,,6Alp2Cap,,20.30089401,-12.54485877,33.3222259246918,3.58,0.966329977124264,G6/G8III,0.883
72551,100065,192956,,,,,20.30091227,-10.59744743,361.01083032491,7.60,-0.187601154677757,K0,1.457
72552,100067,192923,,,,,20.30160637,-21.99833022,141.442715700141,7.76,2.0070970689845,F5V,0.462
72553,100068,,,,,,20.30188473,-24.26881689,1176.47058823529,8.97,-1.38290537142853,K5,1.513
72554,100069,193322,7767,,,,20.30194167,+40.73209817,476.190476190476,5.83,-2.5589035263304,O9V,0.073
72555,100072,193017,,,,,20.30278383,-04.72861347,36.6300366300366,7.27,4.45081323520378,F8,0.567
72556,100074,192673,,,,,20.30293216,-48.83015835,160.25641025641,8.05,2.02592294841212,K2III,1.157
72557,100073,194031,,,,,20.30293557,+70.78662106,93.8086303939963,7.25,2.38878602345277,A5,0.326
72558,100076,193442,,,,,20.30309149,+49.04332189,1724.13793103448,7.99,-3.19286003218531,B8,0.021
72559,100077,193323,,,,,20.30361047,+40.12184607,288.184438040346,8.35,1.05164737395437,A0,0.140
72560,100078,192219,,,,,20.30367773,-67.40601524,1123.59550561798,8.79,-1.46304996677544,K1III,1.194
72561,100079,334100,,,,,20.303731,+29.20437036,35.6633380884451,8.66,5.89889004647311,M0,1.008
72562,100080,193205,,,,,20.30384127,+24.50143203,2439.0243902439,8.00,-3.93608071640132,F6Iab,0.854
72563,100081,193630,,,,,20.30386286,+58.80923379,436.681222707424,7.62,-0.580822588300561,A0,0.097
72564,100082,193018,,,,,20.30389654,-06.31231067,490.196078431373,7.95,-0.501849162870504,A5,0.348
72565,100083,193221,,,,,20.30398982,+25.50960082,151.515151515152,7.69,1.78771967770934,K2III,1.110
72566,100084,193161,,,,,20.30400121,+18.32819041,254.452926208651,7.92,0.891962751877133,Am...,0.133
72567,100085,228834,,,,,20.30434788,+39.88494382,325.732899022801,8.72,1.15569187738593,B3,0.097
72568,100087,193512,,,,,20.30472973,+51.86697564,934.579439252336,8.08,-1.77308111157395,G5,1.094
72569,100088,193220,,,,,20.30473758,+25.64824351,336.700336700337,6.98,-0.656217753413936,B1.5V,-0.143
72570,100089,192615,,,,,20.30499958,-54.16210643,10000000,8.51,-6.49,K5/M0III,1.568
72571,100090,192674,,,,,20.30536869,-51.08678300,162.074554294976,7.56,1.51142582016621,B9Vp...,-0.062
72572,100091,192397,,,,,20.30539933,-63.16064038,173.611111111111,7.56,1.36211241711606,A4IV,0.188
72573,100092,193082,,,,,20.30549502,+03.68073238,257.06940874036,7.34,0.289748006628539,K0,1.205
72574,100093,193239,,,,,20.30595232,+25.61836335,543.478260869565,8.19,-0.485910884952316,A0,-0.060
72575,100094,193142,,,,,20.30596692,+09.64980953,490.196078431373,8.10,-0.351849162870504,K2,1.153
72576,100095,193292,,,,,20.30673284,+32.11050444,166.389351081531,7.24,1.1343723600137,Am,0.267
72577,100096,192815,,,,,20.30674496,-40.90559695,369.0036900369,8.29,0.45484645437203,K2III,1.209
72578,100097,193592,7781,,,,20.30687723,+55.39717050,89.2060660124888,5.76,1.00802806297487,A2Vs,0.118
72579,100098,193270,,,,,20.30700736,+30.36744859,227.790432801822,8.58,1.79232260121061,A0,0.080
72580,100099,334039,,,,,20.30733426,+30.82125926,869.565217391304,8.29,-1.40651079823194,B9Ib-II,0.733
72581,100100,,,,,,20.30742273,-38.93048178,3225.8064516129,8.81,-3.73319153082864,K2,1.438
72582,100101,193812,,,,,20.30743913,+64.86796514,246.913580246914,7.66,0.697275116073344,K5,1.697
72583,100103,191937,,,,,20.30748534,-72.97924251,212.314225053079,6.57,-0.0648954643555184,K3III,1.411
72584,100104,193344,,,,,20.30765667,+36.25438441,602.409638554217,7.60,-1.29945955979973,B9p,-0.041
72585,100106,192116,,,,,20.30784889,-70.53233635,413.223140495868,8.78,0.699076829902156,G8/K0III,0.998
72586,100107,192974,,,,,20.30793331,-19.29129908,135.31799729364,8.88,3.22322219197413,F0V,0.453
72587,100108,193369,7769,,36    Cyg,,20.30795165,+36.99975390,59.6658711217184,5.58,1.70137007147129,A2V,0.056
72588,100110,191973,,,,,20.30835261,-72.80815755,224.719101123595,6.93,0.171800054904658,K0II/III,1.034
72589,100111,351880,,,,,20.30850088,+19.03105653,25.2716704574172,11.54,9.52683025133014,F2,0.448
72590,100114,228852,,,,,20.30929828,+39.60677560,309.597523219814,8.43,0.976012611655515,K3II,1.482
75974,104611,202013,,,,,21.19131199,+50.40209868,173.010380622837,7.76,1.56963919210265,K0,1.053
75975,104614,201936,,,,,21.19191502,+41.24142841,92.678405931418,8.02,3.18510722341455,F8,0.533
75976,104615,202431,,,,,21.19233398,+70.82539753,106.837606837607,7.52,2.37637924369053,A3,0.389
75977,104616,201717,,,,,21.19251788,-01.30023770,121.506682867558,8.31,2.88699917606135,F5,0.480
75978,104617,201860,,,,,21.19255886,+26.33364925,172.711571675302,8.65,2.46339281863718,G0V,0.630
75979,104618,201718,,,,,21.19263152,-02.14908484,714.285714285714,7.71,-1.55935982160881,A2,0.262
76021,104672,201876,,,,,21.20207663,+10.63798839,79.6178343949044,8.08,3.57494819700589,F8,0.560
76022,104675,201621,,,,,21.20270995,-42.05377148,302.114803625378,8.33,0.929139968878594,F7IV,0.530
76023,104676,239605,,,,,21.2029668,+58.90348756,714.285714285714,8.12,-1.14935982160881,B3,0.174
76024,104677,201892,,,,,21.20340301,+11.78154281,1136.36363636364,6.96,-3.31758663924916,K5,1.627
76025,104678,202032,,,,,21.20357632,+40.15017245,285.714285714286,7.64,0.360340221751379,K2,1.424
76026,104680,201647,8100,Wo 9726,,,21.2037967,-40.26882840,32.3624595469256,5.83,3.27979239712417,F5IV,0.450
76027,104681,202196,,,,,21.20468036,+53.83151185,286.532951289398,7.74,0.4541271347959,K0,1.061
76028,104682,202595,,,,,21.20485607,+72.47160948,133.155792276964,8.50,2.87819968502084,F5,0.506
76029,104683,201744,,,,,21.20486255,-27.90449971,395.256916996047,7.92,-0.0643973941209106,K2III,1.304
76030,104684,201824,,,,,21.20488169,-08.35693337,1785.71428571429,8.95,-2.309059864969,K0,1.082
76031,104685,201210,,,,,21.20529127,-70.16153330,347.222222222222,8.05,0.346962438796156,K2III,1.324
76032,104686,201844,,,,,21.20556874,-04.56018640,400,8.37,0.359700043360188,G5,0.957
76033,104687,201796,,,,,21.20626667,-15.00000422,47.9156684235745,7.44,4.03761224532727,G2/G3V,0.654
76034,104688,,,,,,21.20627856,+30.89678075,10000000,8.03,-6.97,M0,1.687
76035,104689,,,,,,21.20650094,+42.35620670,238.095238095238,8.68,1.7962464519895,K0,0.986
76036,104690,200815,,,,,21.20700678,-76.93411499,448.430493273543,8.67,0.411524315240804,K0III,1.013
76037,104692,202461,,,,,21.20730412,+67.46046571,272.479564032698,8.47,1.29333032126045,K,1.171
76038,104694,202087,,,,,21.2077392,+39.34746714,641.025641025641,8.57,-0.464377008227691,B9,0.000
76039,104695,202124,,,,,21.2078861,+44.53171872,10000000,7.74,-7.26,O9.5Ib,0.209
76040,104696,202049,,,,,21.20808445,+33.23938938,294.985250737463,7.28,-0.0690015089845888,K0,1.499
78647,108209,208606,8374,,,,21.92238849,+61.54181712,2777.77777777778,6.17,-6.04848749616356,G8Ib...,1.599
78648,108212,208363,,,,,21.9224933,+20.84905466,196.078431372549,6.68,0.217850880489682,K1III,1.042
78649,108213,208442,,,,,21.92257174,+36.14627020,146.842878120411,6.72,0.885735559563926,K0,1.158
78714,108311,208550,,,,,21.94233553,+21.79369187,331.12582781457,8.16,0.560034714785755,A2,0.187
78715,108312,208154,,,,,21.94282033,-61.14601133,136.798905608755,8.47,2.7895868847893,A1IV,0.186
78741,108345,208609,,,,,21.95059802,+17.68198997,917.43119266055,7.15,-2.66286751029688,K4III,1.520
78742,108346,208483,,,,,21.95060908,-26.47928474,137.931034482759,7.64,1.94169003285497,F3/F5V,0.480
78743,108349,208434,,,,,21.95061594,-37.65876844,327.868852459016,7.13,-0.448500803266071,K2,1.338
78744,108348,208727,8377,,,,21.95061669,+48.66856413,302.114803625378,6.51,-0.890860031121406,B8V,-0.074
81326,111974,214850,8631,,,,22.68125508,+14.54886051,32.797638570023,5.72,3.1407871218269,G3V+...,0.723
81327,111975,214705,,,,,22.68129886,-45.50598382,251.889168765743,7.84,0.833952533815576,G8/K0III,0.904
81328,111977,215065,,,,,22.68177696,+66.52248607,29.3685756240822,7.46,5.12058558124402,G5,0.635
81329,111978,214759,,Gl 869,,,22.68192614,-31.99010979,26.7022696929239,7.41,5.27725911017743,G8/K0V,0.789
81330,111983,214731,,,,,22.68294825,-46.20194769,22.9095074455899,9.14,7.33992124020794,K5V,1.044
81331,111985,214928,,,,,22.68297296,+42.59844697,273.224043715847,8.41,1.22740542697205,K5,1.636
81332,111982,213579,,,,,22.68303617,-84.13668181,89.0471950133571,8.81,4.06189878130729,F6V,0.474
81333,111986,215174,,,,,22.6833046,+72.46087346,246.913580246914,8.99,2.02727511607334,K0,1.086
81334,111987,214882,,,,,22.68335658,+25.21029638,179.21146953405,7.23,0.963170994687894,F0,0.272
81335,111988,214976,,,,,22.68409965,+51.75848301,781.25,6.77,-2.69395015176066,K2,1.517
81336,111989,214707,,,,,22.68417944,-51.45879884,826.446280991736,8.06,-1.52607314841775,M3III,1.518
81337,111990,214929,,,,,22.68440516,+36.26354524,452.488687782805,6.64,-1.63803863157445,K5,1.653
81338,111992,214813,,,,,22.68452586,-23.52115663,84.530853761623,7.10,2.46492372313965,G1V,0.567
81339,111993,214633,,,,,22.6845433,-62.94237551,89.6860986547085,8.01,3.2463743369209,K1IV,0.939
81340,111994,214751,,,,,22.6851371,-47.60495523,82.9187396351575,8.38,3.78673653902066,F8/G0V,0.554
81341,111995,214883,,,,,22.68524236,+15.48550377,160.771704180064,7.66,1.62895192345409,K0,1.070
81342,111996,214828,,,,,22.68529709,-24.23775207,249.376558603491,8.69,1.70572186310091,A0V,0.101
81343,111998,214634,,,,,22.68572155,-64.14750114,102.249488752556,8.49,3.44169427393801,F6V,0.487
81344,112000,214946,,,,,22.68601877,+45.00866040,160,7.18,1.15940008672038,A5,0.323
81345,112002,214635,,,,,22.68706096,-65.54287047,56.4334085778781,8.62,4.86231858775516,G3IV,0.672
81346,112003,214921,,,,,22.68715333,+22.86420514,156.739811912226,8.31,2.33410339360581,A2,0.193
81347,112005,214708,,,,,22.68763138,-57.02824483,1639.34426229508,7.24,-3.83335082494616,M1/M2III,1.657
81348,112006,215223,,,,,22.68800653,+72.72781188,1612.90322580645,8.49,-2.54804155250873,A3,0.634
81349,112008,214893,,,,,22.68825447,+13.17549426,61.3873542050338,8.74,4.79960542154255,K0,0.806
81350,112009,214791,,,,,22.68851905,-43.84119604,224.215246636771,8.92,2.16667429356071,F5V,0.489
81351,112013,214817,,,,,22.68910761,-39.34849766,50.0751126690035,8.83,5.33189032435351,G8V,0.764
81352,112015,214852,,,,,22.68961549,-25.35029308,99.1080277502478,7.36,2.37945583118455,F5,0.448
81353,112016,215025,,,,,22.68968769,+50.09263278,420.168067226891,7.91,-0.20711521471744,A0,0.024
81354,112018,214978,,,,,22.68997982,+38.81755071,303.030303030303,8.47,1.06256969938944,K5,1.052
81355,112019,214887,,,,,22.69014199,-05.65534053,471.698113207547,8.98,0.61167930464376,K0,1.185
81356,112021,214873,,,,,22.69045502,-12.22990642,245.700245700246,6.78,-0.172027953873899,K2III,1.367
81357,112023,214832,,,,,22.69047917,-41.25713747,226.244343891403,8.84,2.06711134674546,K0III,1.065
81358,112022,214930,,,,,22.69048307,+23.84661147,14285.7142857143,7.39,-7.61,B2IV,-0.136
81359,112024,214853,,,,,22.69059388,-27.25703659,317.460317460317,7.81,0.301552768948002,A4III,0.149
81360,112025,215250,,,,,22.69065384,+73.25691153,255.102040816327,7.67,0.636430335102287,A0,0.018
81361,112026,240024,,,,,22.69070284,+56.43279437,1063.82978723404,8.87,-1.26436073200151,F9,0.838
81362,112027,235930,,,,,22.69078717,+50.92909605,10000000,8.04,-6.96,K5,1.204
81363,112028,,,,,,22.69097268,+50.21992348,301.204819277108,8.33,0.935690418520182,K0,1.300
81364,112029,214923,8634,,42Zet Peg,,22.69102078,+10.83139111,63.9386189258312,3.41,-0.618816256380853,B8.5V,-0.086
81365,112031,214993,8640,,12    Lac,,22.69129208,+40.22546314,427.350427350427,5.25,-2.90392071294928,B2IIIv SB,-0.137
81366,112032,214979,8638,,,,22.69202083,+30.96585875,255.102040816327,6.36,-0.673569664897713,K5,1.579
81367,112036,215398,,,,,22.69257432,+77.61521853,251.256281407035,7.32,0.319415360368439,A2,0.213
81368,112037,215029,,,,,22.69272692,+42.41358212,152.905198776758,8.35,2.42788874162134,K2,1.111
81369,112038,215066,,,,,22.69285493,+54.38673600,195.3125,7.82,1.36634980487915,B9,0.030
81370,112040,,,Wo 9793,,,22.69301174,+18.82416945,35.7270453733476,10.82,8.05501449233081,M2,1.631
81371,112041,215030,8643,,,,22.69331721,+41.54897766,99.2063492063492,5.93,0.947302660547533,G9III,0.998
81372,112042,215028,,,,,22.69386015,+44.45031421,52.9100529100529,7.93,4.31230902086622,G5,0.679
81373,112043,214909,,,,,22.69408619,-02.55257654,90.8265213442325,8.83,4.03893659485876,G5,1.000
81374,112044,215027,,,,,22.69413233,+45.19479667,448.430493273543,8.74,0.481524315240804,K5,1.595
81375,112048,214753,,,,,22.69529908,-63.27015867,350.877192982456,8.93,1.20422430004255,F5V,0.480
81376,112049,213852,,,,,22.69548375,-83.46379693,42.93688278231,9.39,6.2258474426734,K2III,0.972
81377,112050,214959,,,,,22.69581274,+12.57435905,2272.72727272727,7.89,-3.89273661756906,K5,1.673
81378,112051,214994,8641,,43Omi Peg,,22.69594714,+29.30768920,93.4579439252336,4.80,-0.0530811115739516,A1IV,-0.013
81379,112052,214867,,,,,22.6959541,-39.46146757,52.9661016949153,8.96,5.34000994981025,G3V,0.661
81380,112056,214949,,,,,22.69672085,+10.51839516,2941.17647058824,8.72,-3.62260541478872,K2,1.118
81381,112058,215012,,,,,22.69710869,+22.38932301,238.663484486874,7.45,0.561070114831478,A0,0.049
81382,112061,214663,,,,,22.69744608,-69.29861178,194.931773879142,8.98,2.53058682555908,K1III,1.078
81383,112062,214911,,,,,22.69753088,-18.56163581,183.823529411765,8.95,2.6279944984909,F3V,0.435
81384,112063,215013,,,,,22.69767545,+21.43152760,78.003120124805,8.21,3.74944012591399,G0,0.629
81385,112065,214902,,,,,22.6983846,-30.02855796,337.837837837838,7.78,0.136458555294695,G8III,0.951
81386,112066,214636,,,,,22.69916991,-71.52857924,295.85798816568,8.52,1.16458350138827,K2/K3III,1.389
