StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
77851,107089,205478,8254,Gl 835.1 ,   Nu  Oct, ,21.69124253,-77.38946215,21.1774671749259,  3.75,2.12062991371354,K0III       , 1.008
78021,107315,206778,8308,,  8Eps Peg,Enif,21.73642787,+09.87500791,206.185567010309, 2.38,-4.19129130698868,K2Ibvar     , 1.520
78188,107556,207098,8322,Gl 837   , 49Del Cap, ,21.78396813,-16.12656595,11.8231260345235,  2.87,2.50633840405441,A5mF2 (IV)  , 0.180
78568,108085,207971,8353,,   Gam Gru, ,21.8987928,-37.36482290,62.2277535780958, 3.00,-0.969920616183277,B8III       ,-0.084
79284,109074,209750,8414,, 34Alp Aqr, ,22.09639591,-00.31982656,232.558139534884, 2.95,-3.88265772210207,G2Ib        , 0.969
79360,109176,210027,8430,Gl 848   , 24Iot Peg, ,22.11679848,+25.34504610,11.7564072419469,  3.76,3.40862689189002,F5V         , 0.435
79434,109268,209952,8425,Gl 848.2 ,   Alp Gru,Alnair,22.13718789,-46.96061593,31.0945273631841,  1.74,-0.723419799617932,B7IV        ,-0.070
79545,109427,210418,8450,Wo 9771  , 26The Peg, ,22.16994993,+06.19778900,29.6120817293456,  3.53,1.17265530317706,A2V         , 0.086
79599,109492,210745,8465,, 21Zet Cep, ,22.18090608,+58.20124992,222.71714922049, 3.39,-3.34876829498338,K1Ibv SB    , 1.558
80072,110130,211416,8502,,   Alp Tuc, ,22.30838283,-60.25949486,60.9013398294762, 2.87,-1.05313423608289,K3III       , 1.390
80250,110395,212061,8518,Wo 9779  , 48Gam Aqr, ,22.36091665,-01.38735315,48.3792936623125,  3.84,0.416702383136442,A0V         ,-0.057
80644,110960,213051,8558,, 55Zet1Aqr, ,22.48050015,-00.02006304,31.7158261972724, 3.65,1.14361985373952,F3III-IV    , 0.406
80669,110997,213009,8556,,   Del1Gru, ,22.48782057,-43.49555433,90.6618313689937, 3.97,-0.817122437799047,G6/G8III    , 1.022
80788,111169,213558,8585,,  7Alp Lac, ,22.52149326,+50.28244976,31.3873195229127, 3.76,1.27622885732556,A1V         , 0.031
81364,112029,214923,8634,, 42Zet Peg, ,22.69102078,+10.83139111,63.9386189258312, 3.41,-0.618816256380853,B8.5V       ,-0.086
81430,112122,214952,8636,,   Bet Gru, ,22.71109302,-46.88456594,52.1648408972353, 2.07,-1.51688943560969,M5III       , 1.610
81457,112158,215182,8650,, 44Eta Peg, ,22.71670238,+30.22130866,65.8761528326746, 2.93,-1.16364114220269,G2II-III..  , 0.852
81652,112440,215665,8667,NN 4295  , 47Lam Peg, ,22.77551177,+23.56567939,121.065375302663,  3.96,-1.45509976339809,G8II-III    , 1.070
81780,112623,215789,8675,Wo 9796  ,   Eps Gru, ,22.80922142,-51.31670354,39.7456279809221,  3.48,0.483553183866157,A3V         , 0.083
81849,112724,216228,8694,, 32Iot Cep, ,22.82803115,+66.20071089,35.3731871241599, 3.50,0.756629042447598,K0III       , 1.053
81865,112748,216131,8684,NN 4298  , 48Mu  Peg, ,22.8333612,+24.60168486,35.778175313059,  3.48,0.711909061112211,M2III       , 0.933
82014,112961,216386,8698,, 73Lam Aqr, ,22.87690679,-07.57967878,120.048019207683, 3.73,-1.66677499296606,M2IIIvar    , 1.626
82126,113136,216627,8709,, 76Del Aqr, ,22.91084423,-15.82075994,48.9236790606654, 3.27,-0.177595542686624,A3V         , 0.066
82291,113368,216956,8728,Gl 881   , 24Alp PsA,Fomalhaut,22.96078488,-29.62183701,7.68757687576876,  1.16,1.73105264124996,A3V         , 0.145
82539,113726,217675,8762,,  1Omi And, ,23.03201291,+42.32597866,212.314225053079, 3.62,-3.01489546435552,B6pv SB     ,-0.099
82663,113881,217906,8775,, 53Bet Peg,Scheat,23.06287038,+28.08245462,61.0873549175321, 2.44,-1.48975660294029,M2II-IIIvar , 1.655
82712,113963,218045,8781,, 54Alp Peg,Markab,23.07933801,+15.20536786,42.8082191780822, 2.49,-0.66763580779819,B9.5III     ,-0.002
82992,114341,218594,8812,, 88    Aqr, ,23.15743391,-21.17248555,71.6332378223496, 3.68,-0.595572908564288,K1III       , 1.202
83048,114421,218670,8820,,   Iot Gru, ,23.17261887,-45.24664747,56.7214974475326, 3.88,0.11126156149661,K0III SB    , 0.998
83413,114971,219615,8852,,  6Gam Psc, ,23.28597045,+03.28224524,40.1284109149278, 3.70,0.68274018993566,G7III       , 0.916
83430,114996,219571,8848,Wo 9818  ,   Gam Tuc, ,23.29050334,-58.23592762,22.0264317180617,  3.99,2.27527926428552,F1III       , 0.410
83739,115438,220321,8892,, 98    Aqr, ,23.38286152,-20.10034505,49.6524329692155, 3.96,0.480297331087996,K0III       , 1.082
84541,116584,222107,8961,Wo 9832  , 16Lam And, ,23.62602991,+46.45917621,25.8131130614352,  3.82,1.76079808191546,G8III-IV    , 0.984
84631,116727,222404,8974,Gl 903   , 35Gam Cep, ,23.65582834,+77.63196681,13.7931034482759,  3.21,2.51169003285497,K1IV        , 1.031
86179,0, ,-,Gl 194  B,-, ,5.27785134115813,46.006708593181,12.9382843834907,  0.96,0.400616536489542,  G0 III    , 
86307,0, 60178,2890,Gl 278  B, 66Alp Gem, ,7.57697782948592,31.8918827889317,15.8052789631737,  2.85,1.85598917229574,  A m       , 
86675,0,110380,4826,Gl 482  B, 29Gam Vir, ,12.6946896478077,-1.44933013444673,11.8301194842068,  3.52,3.15505434487826,  F0 V      , 
86727,0,116657,5055,NN 3784 B, 79Zet UMa, ,13.398898541116,54.9208921914242,24.1545893719807,  3.95,2.0350017056045,  A1 m      ,+0.13
86977,0, ,-,Gl 656.1B,-, ,17.172748885964,-15.728212356111,25.7931390250193,  3.4 ,1.34247900503605,  A3 V      , 
